High_Quality,Low_Quality,Type
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\woman\woman_3_31.jpg,processed_images\low_resolution\woman_3_31.jpg,low_resolution
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\woman\woman_3_31.jpg,processed_images\noisy\woman_3_31.jpg,noisy
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\woman\woman_3_31.jpg,processed_images\underexposed\woman_3_31.jpg,underexposed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\woman\woman_3_31.jpg,processed_images\overexposed\woman_3_31.jpg,overexposed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\woman\woman_3_31.jpg,processed_images\compressed\woman_3_31.jpg,compressed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\woman\woman_3_32.jpg,processed_images\low_resolution\woman_3_32.jpg,low_resolution
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\woman\woman_3_32.jpg,processed_images\noisy\woman_3_32.jpg,noisy
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\woman\woman_3_32.jpg,processed_images\underexposed\woman_3_32.jpg,underexposed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\woman\woman_3_32.jpg,processed_images\overexposed\woman_3_32.jpg,overexposed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\woman\woman_3_32.jpg,processed_images\compressed\woman_3_32.jpg,compressed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\woman\woman_3_33.jpg,processed_images\low_resolution\woman_3_33.jpg,low_resolution
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\woman\woman_3_33.jpg,processed_images\noisy\woman_3_33.jpg,noisy
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\woman\woman_3_33.jpg,processed_images\underexposed\woman_3_33.jpg,underexposed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\woman\woman_3_33.jpg,processed_images\overexposed\woman_3_33.jpg,overexposed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\woman\woman_3_33.jpg,processed_images\compressed\woman_3_33.jpg,compressed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\woman\woman_3_34.jpg,processed_images\low_resolution\woman_3_34.jpg,low_resolution
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\woman\woman_3_34.jpg,processed_images\noisy\woman_3_34.jpg,noisy
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\woman\woman_3_34.jpg,processed_images\underexposed\woman_3_34.jpg,underexposed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\woman\woman_3_34.jpg,processed_images\overexposed\woman_3_34.jpg,overexposed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\woman\woman_3_34.jpg,processed_images\compressed\woman_3_34.jpg,compressed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\woman\woman_3_35.jpg,processed_images\low_resolution\woman_3_35.jpg,low_resolution
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\woman\woman_3_35.jpg,processed_images\noisy\woman_3_35.jpg,noisy
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\woman\woman_3_35.jpg,processed_images\underexposed\woman_3_35.jpg,underexposed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\woman\woman_3_35.jpg,processed_images\overexposed\woman_3_35.jpg,overexposed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\woman\woman_3_35.jpg,processed_images\compressed\woman_3_35.jpg,compressed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\woman\woman_3_36.jpg,processed_images\low_resolution\woman_3_36.jpg,low_resolution
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\woman\woman_3_36.jpg,processed_images\noisy\woman_3_36.jpg,noisy
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\woman\woman_3_36.jpg,processed_images\underexposed\woman_3_36.jpg,underexposed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\woman\woman_3_36.jpg,processed_images\overexposed\woman_3_36.jpg,overexposed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\woman\woman_3_36.jpg,processed_images\compressed\woman_3_36.jpg,compressed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\woman\woman_3_37.jpg,processed_images\low_resolution\woman_3_37.jpg,low_resolution
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\woman\woman_3_37.jpg,processed_images\noisy\woman_3_37.jpg,noisy
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\woman\woman_3_37.jpg,processed_images\underexposed\woman_3_37.jpg,underexposed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\woman\woman_3_37.jpg,processed_images\overexposed\woman_3_37.jpg,overexposed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\woman\woman_3_37.jpg,processed_images\compressed\woman_3_37.jpg,compressed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\woman\woman_3_38.jpg,processed_images\low_resolution\woman_3_38.jpg,low_resolution
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\woman\woman_3_38.jpg,processed_images\noisy\woman_3_38.jpg,noisy
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\woman\woman_3_38.jpg,processed_images\underexposed\woman_3_38.jpg,underexposed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\woman\woman_3_38.jpg,processed_images\overexposed\woman_3_38.jpg,overexposed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\woman\woman_3_38.jpg,processed_images\compressed\woman_3_38.jpg,compressed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\woman\woman_3_39.jpg,processed_images\low_resolution\woman_3_39.jpg,low_resolution
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\woman\woman_3_39.jpg,processed_images\noisy\woman_3_39.jpg,noisy
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\woman\woman_3_39.jpg,processed_images\underexposed\woman_3_39.jpg,underexposed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\woman\woman_3_39.jpg,processed_images\overexposed\woman_3_39.jpg,overexposed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\woman\woman_3_39.jpg,processed_images\compressed\woman_3_39.jpg,compressed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\woman\woman_3_4.jpg,processed_images\low_resolution\woman_3_4.jpg,low_resolution
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\woman\woman_3_4.jpg,processed_images\noisy\woman_3_4.jpg,noisy
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\woman\woman_3_4.jpg,processed_images\underexposed\woman_3_4.jpg,underexposed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\woman\woman_3_4.jpg,processed_images\overexposed\woman_3_4.jpg,overexposed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\woman\woman_3_4.jpg,processed_images\compressed\woman_3_4.jpg,compressed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\woman\woman_3_40.jpg,processed_images\low_resolution\woman_3_40.jpg,low_resolution
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\woman\woman_3_40.jpg,processed_images\noisy\woman_3_40.jpg,noisy
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\woman\woman_3_40.jpg,processed_images\underexposed\woman_3_40.jpg,underexposed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\woman\woman_3_40.jpg,processed_images\overexposed\woman_3_40.jpg,overexposed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\woman\woman_3_40.jpg,processed_images\compressed\woman_3_40.jpg,compressed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\woman\woman_3_41.jpg,processed_images\low_resolution\woman_3_41.jpg,low_resolution
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\woman\woman_3_41.jpg,processed_images\noisy\woman_3_41.jpg,noisy
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\woman\woman_3_41.jpg,processed_images\underexposed\woman_3_41.jpg,underexposed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\woman\woman_3_41.jpg,processed_images\overexposed\woman_3_41.jpg,overexposed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\woman\woman_3_41.jpg,processed_images\compressed\woman_3_41.jpg,compressed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\woman\woman_3_42.jpg,processed_images\low_resolution\woman_3_42.jpg,low_resolution
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\woman\woman_3_42.jpg,processed_images\noisy\woman_3_42.jpg,noisy
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\woman\woman_3_42.jpg,processed_images\underexposed\woman_3_42.jpg,underexposed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\woman\woman_3_42.jpg,processed_images\overexposed\woman_3_42.jpg,overexposed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\woman\woman_3_42.jpg,processed_images\compressed\woman_3_42.jpg,compressed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\woman\woman_3_43.jpg,processed_images\low_resolution\woman_3_43.jpg,low_resolution
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\woman\woman_3_43.jpg,processed_images\noisy\woman_3_43.jpg,noisy
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\woman\woman_3_43.jpg,processed_images\underexposed\woman_3_43.jpg,underexposed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\woman\woman_3_43.jpg,processed_images\overexposed\woman_3_43.jpg,overexposed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\woman\woman_3_43.jpg,processed_images\compressed\woman_3_43.jpg,compressed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\woman\woman_3_44.jpg,processed_images\low_resolution\woman_3_44.jpg,low_resolution
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\woman\woman_3_44.jpg,processed_images\noisy\woman_3_44.jpg,noisy
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\woman\woman_3_44.jpg,processed_images\underexposed\woman_3_44.jpg,underexposed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\woman\woman_3_44.jpg,processed_images\overexposed\woman_3_44.jpg,overexposed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\woman\woman_3_44.jpg,processed_images\compressed\woman_3_44.jpg,compressed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\woman\woman_3_45.jpg,processed_images\low_resolution\woman_3_45.jpg,low_resolution
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\woman\woman_3_45.jpg,processed_images\noisy\woman_3_45.jpg,noisy
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\woman\woman_3_45.jpg,processed_images\underexposed\woman_3_45.jpg,underexposed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\woman\woman_3_45.jpg,processed_images\overexposed\woman_3_45.jpg,overexposed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\woman\woman_3_45.jpg,processed_images\compressed\woman_3_45.jpg,compressed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\woman\woman_3_46.jpg,processed_images\low_resolution\woman_3_46.jpg,low_resolution
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\woman\woman_3_46.jpg,processed_images\noisy\woman_3_46.jpg,noisy
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\woman\woman_3_46.jpg,processed_images\underexposed\woman_3_46.jpg,underexposed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\woman\woman_3_46.jpg,processed_images\overexposed\woman_3_46.jpg,overexposed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\woman\woman_3_46.jpg,processed_images\compressed\woman_3_46.jpg,compressed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\woman\woman_3_47.jpg,processed_images\low_resolution\woman_3_47.jpg,low_resolution
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\woman\woman_3_47.jpg,processed_images\noisy\woman_3_47.jpg,noisy
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\woman\woman_3_47.jpg,processed_images\underexposed\woman_3_47.jpg,underexposed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\woman\woman_3_47.jpg,processed_images\overexposed\woman_3_47.jpg,overexposed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\woman\woman_3_47.jpg,processed_images\compressed\woman_3_47.jpg,compressed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\woman\woman_3_48.jpg,processed_images\low_resolution\woman_3_48.jpg,low_resolution
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\woman\woman_3_48.jpg,processed_images\noisy\woman_3_48.jpg,noisy
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\woman\woman_3_48.jpg,processed_images\underexposed\woman_3_48.jpg,underexposed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\woman\woman_3_48.jpg,processed_images\overexposed\woman_3_48.jpg,overexposed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\woman\woman_3_48.jpg,processed_images\compressed\woman_3_48.jpg,compressed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\woman\woman_3_49.jpg,processed_images\low_resolution\woman_3_49.jpg,low_resolution
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\woman\woman_3_49.jpg,processed_images\noisy\woman_3_49.jpg,noisy
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\woman\woman_3_49.jpg,processed_images\underexposed\woman_3_49.jpg,underexposed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\woman\woman_3_49.jpg,processed_images\overexposed\woman_3_49.jpg,overexposed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\woman\woman_3_49.jpg,processed_images\compressed\woman_3_49.jpg,compressed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\woman\woman_3_5.jpg,processed_images\low_resolution\woman_3_5.jpg,low_resolution
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\woman\woman_3_5.jpg,processed_images\noisy\woman_3_5.jpg,noisy
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\woman\woman_3_5.jpg,processed_images\underexposed\woman_3_5.jpg,underexposed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\woman\woman_3_5.jpg,processed_images\overexposed\woman_3_5.jpg,overexposed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\woman\woman_3_5.jpg,processed_images\compressed\woman_3_5.jpg,compressed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\woman\woman_3_50.jpg,processed_images\low_resolution\woman_3_50.jpg,low_resolution
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\woman\woman_3_50.jpg,processed_images\noisy\woman_3_50.jpg,noisy
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\woman\woman_3_50.jpg,processed_images\underexposed\woman_3_50.jpg,underexposed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\woman\woman_3_50.jpg,processed_images\overexposed\woman_3_50.jpg,overexposed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\woman\woman_3_50.jpg,processed_images\compressed\woman_3_50.jpg,compressed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\woman\woman_3_51.jpg,processed_images\low_resolution\woman_3_51.jpg,low_resolution
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\woman\woman_3_51.jpg,processed_images\noisy\woman_3_51.jpg,noisy
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\woman\woman_3_51.jpg,processed_images\underexposed\woman_3_51.jpg,underexposed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\woman\woman_3_51.jpg,processed_images\overexposed\woman_3_51.jpg,overexposed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\woman\woman_3_51.jpg,processed_images\compressed\woman_3_51.jpg,compressed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\woman\woman_3_52.jpg,processed_images\low_resolution\woman_3_52.jpg,low_resolution
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\woman\woman_3_52.jpg,processed_images\noisy\woman_3_52.jpg,noisy
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\woman\woman_3_52.jpg,processed_images\underexposed\woman_3_52.jpg,underexposed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\woman\woman_3_52.jpg,processed_images\overexposed\woman_3_52.jpg,overexposed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\woman\woman_3_52.jpg,processed_images\compressed\woman_3_52.jpg,compressed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\woman\woman_3_53.jpg,processed_images\low_resolution\woman_3_53.jpg,low_resolution
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\woman\woman_3_53.jpg,processed_images\noisy\woman_3_53.jpg,noisy
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\woman\woman_3_53.jpg,processed_images\underexposed\woman_3_53.jpg,underexposed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\woman\woman_3_53.jpg,processed_images\overexposed\woman_3_53.jpg,overexposed
